"AIRPORT","AIRPORT_ID","LATITUDE","LONGITUDE","Closest_Station"
"WKK",15774,59.28013889,-158.61444445,"USW00023583"
"WKL",15775,19.91361111,-155.8638889,"USA00911971"
"WKV",15779,39.96527778,-75.1375,"USW00013779"
"WLB",15781,56.28333333,-133.65,"USA00720251"
"WLD",15782,37.167777775,-97.04388889,"USW00013932"
"WLK",15785,66.60152778,-159.9845833,"USW00026558"
"WLM",15786,42.3675,-71.23472222,"USW00014702"
"WLR",13064,55.60166667,-131.635,"USW00025325"
"WLW",15789,39.516166666,-122.21699998,"USC00048587"
"WMC",15791,40.897222225,-117.8047222,"USW00024128"
"WMH",15792,36.369,-92.470388892,"USW00053918"
"WMK",15793,55.74,-132.2533333,"USL000LCNA2"
"WMO",15794,64.688055555,-163.40972225,"USI0000PAWM"
"WNA",15798,60.69513889,-162.0476389,"USI0000PANA"
"WNC",16427,55.84972222,-133.2277778,"USW00025367"
"WOD",15805,59.06666667,-134.75,"USL000EROA2"
"WOW",15807,61.754583335,-150.0501389,"USW00026560"
"WPO",14444,38.83138889,-107.6458333,"USC00051443"
"WQA",15813,42.65472222,-76.79652778,"USW00004727"
"WQB",15814,46.7682407433333,-100.894166633333,"USW00000296"
"WQC",15815,46.25398148,-114.123240766667,"USC00247894"
"WQD",15816,41.88902778,-121.35944445,"USC00049053"
"WQE",15817,40.4925,-123.5984722,"USC00044191"
"WQF",15818,43.64287037,-111.92912035,"USW00024145"
"WQG",15819,34.37708333,-117.31555555,"USC00042164"
"WQH",15820,41.88722222,-121.975,"USW00024249"
"WQI",15821,46.661944444,-118.832,"USC00454679"
"WQJ",15822,70.8,-158.3333333,"USW00027507"
"WQK",15823,46.33222222,-111.47875,"USC00248329"
"WQL",15824,64.59055556,-163.7752778,"USI0000PAWM"
"WQM",15825,30.2125,-93.14333333,"USW00013941"
"WQN",15826,37.35833333,-85.30944444,"USI0000KAAS"
"WQO",15827,34.870694445,-118.20694445,"USW00003159"
"WQP",15828,35.1014814833333,-120.621851833333,"USI0000KL52"
"WQQ",15829,43.725333334,-103.35033336,"USW00094032"
"WQR",15830,58.73416667,-157.0072222,"USI0000PFWS"
"WQS",15831,48.125555555,-105.1748611,"USW00094045"
"WQT",15832,45.29166667,-108.92541665,"USC00241102"
"WQU",15833,34.14541667,-103.41,"USW00023008"
"WQW",15835,55.91444444,-161.6375,"USW00000110"
"WQX",15836,57.01666667,-153.6666667,"USI0000PAKH"
"WQY",15837,58.05277778,-153.05,"USW00025501"
"WQZ",15838,56.255222224,-158.77633336,"USW00025518"
"WRB",15839,32.64013889,-83.59194444,"USW00013860"
"WRG",15841,56.48444444,-132.36819445,"USW00025338"
"WRI",15842,40.01555556,-74.59277778,"USW00014706"
"WRL",15843,43.964944444,-107.95116668,"USW00024062"
"WSB",15846,55.51666667,-133.6333333,"USW00025367"
"WSG",15847,40.13652778,-80.29125,"USW00004827"
"WSH",15848,40.82208333,-72.870138885,"USW00054790"
"WSI",15849,61.58416667,-149.4566667,"USW00026443"
"WSJ",15850,57.73111111,-153.3183333,"USL000KDAA2"
"WSM",15852,67.40411111,-150.12077778,"USA00701749"
"WSN",15853,58.70472222,-157.0088889,"USI0000PFWS"
"WST",15855,41.35097222,-71.80375,"USW00014794"
"WSX",15856,48.66666667,-122.8833333,"USW00004224"
"WTC",15859,40.7125,-74.015,"USW00094706"
"WTK",15861,67.5615,-162.9811667,"USW00026648"
"WTL",15862,60.3402777783333,-162.654953683333,"USI0000PANA"
"WTR",15864,33.809444445,-109.9825,"USW00053019"
"WTT",15866,60.77513889,-148.7027778,"USW00026444"
"WUJ",15869,40.19310185,-110.381898166667,"USI0000KU69"
"WUQ",15870,47.00555556,-124.1583333,"USA00727927"
"WV1",15873,38.29444444,-81.56555556,"USW00013866"
"WV2",16496,37.85555556,-81.91583333,"USI0000K6L4"
"WVA",15874,38.83333333,-77.11666667,"USW00013743"
"WVI",15877,36.93574074,-121.789259233333,"USW00023277"
"WVL",15879,44.53361111,-69.675694445,"USW00014615"
"WWA",15881,61.57194444,-149.54,"USW00026443"
"WWD",15882,39.008055554,-74.908555554,"USW00003726"
"WWP",15885,56.11666667,-133.1166667,"USL000LCNA2"
"WWR",15886,36.437361115,-99.521944445,"USW00053957"
"WWT",15887,60.8907407433333,-164.596481466667,"USW00026653"
"WY1",15892,42.79652778,-109.80916665,"USW00094086"
"WYB",15894,55.91611111,-131.8011111,"USL000LCNA2"
"WYS",15897,44.6875,-111.11125,"USW00094163"
"XES",15907,42.61444444,-88.39,"USW00004866"
"XMD",15915,44.01652778,-97.084444445,"USW00000211"
"XMR",11405,28.46722222,-80.56666667,"USW00012868"
"XNA",15919,36.281777778,-94.307444444,"USW00053922"
"XRS",15927,38.96194444,-77.35805556,"USW00093738"
"XSD",15930,37.79888889,-116.7808333,"USI0000KTNX"
"XSM",15931,38.31541667,-76.550833335,"USW00000126"
"XT1",16958,29.70583333,-98.04333333,"USW00012971"
"XT2",16961,33.17388889,-97.82833333,"USW00053976"
"XT3",16962,32.44375,-97.819166665,"USW00053977"
"XT4",16984,28.15444444,-96.97694444,"USL000CPNT2"
"XWA",15934,60.96166667,-151.3316667,"USL000NKTA2"
"XWA",16869,48.260277775,-103.75083335,"USW00094099"
"XWC",15936,56.88333333,-156.5666667,"USI0000PAPN"
"XWE",15938,47.133277776,-124.1853889,"USA00727927"
"XWF",15939,42.726111115,-114.45569445,"USW00004110"
"XWH",15941,36.835611108,-108.02833332,"USW00023090"
"XWJ",15943,45.00472222,-69.237083335,"USC00175347"
"XWK",15944,47.432777775,-122.66625,"USW00094263"
"XWL",15945,43.210833335,-112.34777775,"USW00024156"
"XWN",15947,26.906166668,-80.328388888,"USI0000KF45"
"XWO",15948,41.18805556,-103.6772222,"USW00094073"
"XWS",15952,70.49986111,-149.87791665,"USW00027403"
"XWT",15953,57.45,-158,"USI0000PAPN"
"XWU",15954,32.55833333,-87.30972222,"USI0000KA08"
"XWW",15956,43.741611112,-111.09850002,"USW00004135"
"XXD",15963,34.910972225,-100.8694444,"USW00023072"
"XXE",15964,40.06661111,-74.178111112,"USW00054760"
"XXG",15966,42.5,-71.11777778,"USW00014702"
"XXN",15971,39.45125,-123.37055555,"USC00049684"
"XXO",15972,37.139583335,-113.30583335,"USW00053166"
"XXP",15973,38.99041667,-122.8997222,"USC00045258"
"XXR",15975,37.51083333,-120.04013885,"USW00053150"
"XXS",15976,43.93208333,-123.00333335,"USI0000K77S"
"XXT",15977,47.69555556,-114.18472225,"USC00248087"
"XXU",15978,42.190694445,-122.65972225,"USW00024236"
"XXV",15979,48.501944445,-122.8138889,"USL000FRDW1"
"XXW",15980,30.181666664,-82.577499996,"USI0000KLCQ"
"XXX",15981,34.5465740766667,-94.2041666666667,"USW00053996"
"XXY",15982,40.55402778,-124.13208335,"USW00000396"
"XXZ",15983,35.083194445,-108.7913889,"USW00093044"
"YAK",15991,59.50625,-139.66,"USW00025339"
"YIP",16091,42.23939815,-83.5308796283333,"USW00014853"
"YKM",16101,46.5675,-120.54097225,"USW00024243"
"YKN",16102,42.916805555,-97.38611111,"USW00094911"
"YNG",16133,41.260222222,-80.677722224,"USW00014852"
"YUM",16218,32.65666667,-114.6059722,"USW00023195"
"ZBX",16292,36.65166667,-93.34583333,"USC00238252"
"ZNC",16311,60.98101852,-159.992870366667,"USW00026652"
"ZXB",16335,35.14564815,-106.798518533333,"USW00003034"
"ZXC",16336,41.845694445,-123.98402775,"USC00043357"
"ZXF",16339,64.11666667,-157.35,"USW00026502"
"ZXH",16340,55.23916667,-132.1141667,"USW00025325"
"ZXI",16341,55.50055556,-132.4875,"USW00025367"
"ZXJ",16342,55.48833333,-132.3333333,"USW00025325"
"ZXK",16343,55.21666667,-132.0863889,"USW00025325"
"ZXL",16344,55.2,-132.2383333,"USW00025325"
"ZXM",16345,55.40861111,-132.3291667,"USW00025325"
"ZXN",16346,55.29888889,-132.145,"USW00025325"
"ZXO",16347,56.18416667,-133.3105556,"USA00703865"
"ZXP",16348,56.23722222,-133.1888889,"USA00703865"
"ZXQ",14965,34.60694444,-120.0747222,"USW00093244"
"ZXT",16352,38.775777776,-122.99222222,"USC00048885"
"ZXU",16353,41.59722222,-71.41222222,"USW00054752"
"ZXV",16354,41.44611111,-85.9351851833333,"USC00123418"
"ZXW",16355,39.71013889,-121.61583335,"USC00041715"
"ZXX",16356,46.21847222,-119.2097222,"USC00454154"
"ZXY",16357,38.7850925933333,-108.0636111,"USW00000158"
"ZXZ",16358,47.65513889,-120.0552778,"USW00094239"
"ZZV",16361,39.9441666633333,-81.8921759233333,"USW00093824"
