Feature,Coefficient
Dest_SLN,0.00022919880165343416
Dest_SMF,0.003424113287664079
Dest_SMX,5.9965654766530944e-05
Dest_SNA,0.014578495007191578
Dest_SPI,-0.0002127797054435898
Dest_SPN,-0.00011777005242882703
Dest_SPS,0.0005634547611367105
Dest_SRQ,0.004323629992338807
Dest_STC,-1.4366862821863859e-05
Dest_STL,-0.008854684937681642
Dest_STS,0.0021076149697816
Dest_STT,-0.0002690440818482584
Dest_STX,-0.0001551255039979274
Dest_SUN,-0.0002703694803534233
Dest_SUX,-0.0002113401802770665
Dest_SWF,4.930201812312487e-06
Dest_SWO,-0.00011846722527568789
Dest_SYR,-0.004995050758427669
Dest_TBN,0.0003748031471385451
Dest_TLH,-0.0003462855777438998
Dest_TOL,-0.00031151087512973764
Dest_TPA,0.013707281615723857
Dest_TRI,-0.0009769708688244841
Dest_TTN,0.0010711487086291778
Dest_TUL,-0.0010479121256527198
Dest_TUS,0.0012395703363203957
Dest_TVC,-0.0020234859263984226
Dest_TWF,-0.000716901741681991
Dest_TXK,0.00013058231108026294
Dest_TYR,0.0009069707748679419
Dest_TYS,-0.001957795087775797
Dest_UIN,7.805471092673836e-05
Dest_USA,0.0009293474768373553
Dest_VCT,0.00021510348308908175
Dest_VEL,0.0008569533293614384
Dest_VLD,-0.00013170838223740692
Dest_VPS,0.00010155563249741813
Dest_WRG,-0.00011480550090617614
Dest_XNA,-0.0026603800097046294
Dest_XWA,-0.00013580389822331532
Dest_YAK,0.0002393992369818577
Dest_YKM,0.0002631533483002378
Dest_YNG,-2.9942081420742977e-06
Dest_YUM,-0.0001589311807566773
DepTimeBlk_0001-0559,0.00793364949746902
DepTimeBlk_0600-0659,0.00407096106383614
DepTimeBlk_0700-0759,0.03206592368133856
DepTimeBlk_0800-0859,0.0007426080021703841
DepTimeBlk_0900-0959,0.010222851144045041
DepTimeBlk_1000-1059,-0.005705654998414487
DepTimeBlk_1100-1159,0.0010377477237141456
DepTimeBlk_1200-1259,-0.005408071700012801
DepTimeBlk_1300-1359,-0.013805913763378901
DepTimeBlk_1400-1459,-0.009762678432466221
DepTimeBlk_1500-1559,-0.04365636023241647
DepTimeBlk_1600-1659,-0.0003539220778747449
DepTimeBlk_1700-1759,-0.01667621885235186
DepTimeBlk_1800-1859,0.022661993616423164
DepTimeBlk_1900-1959,0.014169413569925878
DepTimeBlk_2000-2059,-0.007418080289532987
DepTimeBlk_2100-2159,0.007060676738078135
DepTimeBlk_2200-2259,0.011037457023842068
DepTimeBlk_2300-2359,-0.0024572249330516304
ArrTimeBlk_0001-0559,0.01901843579568847
ArrTimeBlk_0600-0659,0.006566356518577232
ArrTimeBlk_0700-0759,-0.006251467344714981
ArrTimeBlk_0800-0859,0.022099605967601257
ArrTimeBlk_0900-0959,0.011858250049750281
ArrTimeBlk_1000-1059,0.007341655280706881
ArrTimeBlk_1100-1159,-0.009606736807594983
ArrTimeBlk_1200-1259,0.004779622907978932
ArrTimeBlk_1300-1359,-0.0022861402306427908
ArrTimeBlk_1400-1459,-0.013037520750997605
ArrTimeBlk_1500-1559,-0.00043701723755423794
ArrTimeBlk_1600-1659,-0.02390145910048313
ArrTimeBlk_1700-1759,-0.01844905455801404
ArrTimeBlk_1800-1859,-0.008774361159156894
ArrTimeBlk_1900-1959,0.0014047303476332808
ArrTimeBlk_2000-2059,0.011928742458848798
ArrTimeBlk_2100-2159,-0.0027278334819929263
ArrTimeBlk_2200-2259,-0.007740774211862739
ArrTimeBlk_2300-2359,0.013974122337565655
Origin_HourlyWindDirection_0-40,0.014436174931116768
Origin_HourlyWindDirection_140-180,-0.004834035176247945
Origin_HourlyWindDirection_180-220,-0.016611062625910975
Origin_HourlyWindDirection_230-270,-0.0525729508814971
Origin_HourlyWindDirection_270-310,-0.01030409650620058
Origin_HourlyWindDirection_320-350,0.036206357245461826
Origin_HourlyWindDirection_361,0.0036547358762737026
Origin_HourlyWindDirection_50-90,-0.06508850527439414
Origin_HourlyWindDirection_90-130,-0.037101011739729066
Origin_HourlyWindDirection_Missing,0.13797355093248118
Dest_HourlyWindDirection_0-40,0.026353293539147945
Dest_HourlyWindDirection_140-180,-0.004825465891262312
Dest_HourlyWindDirection_180-220,-0.024915846097732536
Dest_HourlyWindDirection_230-270,-0.05773012246332488
Dest_HourlyWindDirection_270-310,-0.03079782376222833
Dest_HourlyWindDirection_320-350,0.018745343512917373
Dest_HourlyWindDirection_361,0.002404491634530169
Dest_HourlyWindDirection_50-90,-0.0496489749199212
Dest_HourlyWindDirection_90-130,-0.030137530988118687
Dest_HourlyWindDirection_Missing,0.15631179221740496
Holiday_After Newyear,0.6052190349393939
Holiday_Around Christmas,0.3001409560417224
Holiday_Around Newyear,0.07179894812069902
Holiday_Around Thanksgiving,-0.14835293520597206
Holiday_Before Thanksgiving,-0.3614509144925658
Holiday_Between Thanksgiving and Christmas,-0.4615959326224571
Cancelled,3.664454559184795e-05
Distance,-0.07839752394588832
Origin_HourlyDewPointTemperature,0.03467032832429008
Origin_HourlyDryBulbTemperature,-0.020062272396754222
Origin_HourlyPrecipitation,0.024832484784036418
Origin_HourlyRelativeHumidity,-0.006134321935867699
Origin_HourlySeaLevelPressure,-0.04015901953862757
Origin_HourlyWindDirection,0.021784753854911427
Origin_HourlyWindGustSpeed,0.09469984533779525
Origin_HourlyWindSpeed,-0.0983542130814892
Dest_HourlyDewPointTemperature,0.056743613806879194
Dest_HourlyDryBulbTemperature,0.014614872005126019
Dest_HourlyPrecipitation,0.02834570182029137
Dest_HourlyRelativeHumidity,-0.001637963482259018
Dest_HourlySeaLevelPressure,-0.04799214616612741
Dest_HourlyWindDirection,0.023252742653598276
Dest_HourlyWindGustSpeed,0.09880369533975171
