Feature,Coefficient
Dest_FLL,0.479271163029811
Dest_FLO,0.5557077310361738
Dest_FNT,-0.43943037321957196
Dest_FOD,-0.15626709006103884
Dest_FSD,0.3679603012654513
Dest_FSM,0.2754462320865468
Dest_FWA,-0.37956008172825234
Dest_GCC,-0.10045113230193137
Dest_GCK,0.013078343134333285
Dest_GEG,-0.770369802142364
Dest_GFK,-0.5030375695809807
Dest_GGG,0.5859337097447612
Dest_GJT,-0.36402781509372023
Dest_GNV,0.136888687635486
Dest_GPT,0.26542204915577217
Dest_GRB,-0.6295360590914378
Dest_GRI,-0.5251000008710304
Dest_GRK,0.36836297186976785
Dest_GRR,-0.3950949631475788
Dest_GSO,-0.18686148019977536
Dest_GSP,0.0014501380360808403
Dest_GTF,-0.791512795506554
Dest_GTR,0.020785424172932762
Dest_GUC,0.3320585702265193
Dest_GUM,-0.0025044593213374754
Dest_HDN,-0.24054232468747752
Dest_HGR,0.08592403440191676
Dest_HHH,0.9276518520125259
Dest_HIB,-0.6019073624708465
Dest_HLN,-0.5302695803295192
Dest_HNL,0.7478142906673324
Dest_HOB,-0.1927246927295035
Dest_HOU,0.1882294497740041
Dest_HPN,-0.0030422079545123853
Dest_HRL,0.22880804758845805
Dest_HSV,-0.03706876194554987
Dest_HTS,-0.0301711973893195
Dest_HVN,0.632266277509804
Dest_HYS,-0.8817198948063796
Dest_IAD,-0.16678468112557093
Dest_IAG,0.40655674925634355
Dest_IAH,0.40529293606568184
Dest_ICT,-0.5661064204556481
Dest_IDA,-0.4640419731522432
Dest_IFP,-0.05210731049882685
Dest_ILG,0.10011458308608487
Dest_ILM,0.27837737516787997
Dest_IMT,-0.14438255117573537
Dest_IND,-0.5497520108822818
Dest_INL,-0.01980106352352889
Dest_IPT,0.7080140138088216
Dest_ISN,-0.7818123573073803
Dest_ISP,-0.20432118380732847
Dest_ITH,-0.1820648228802447
Dest_ITO,0.26581509559730876
Dest_JAC,-0.5945748887013244
Dest_JAN,0.03318524112583885
Dest_JAX,0.2808312813536876
Dest_JFK,0.1688333190195551
Dest_JHM,2.4650031907288006
Dest_JLN,0.5306232251992493
Dest_JMS,-0.3332630049612026
Dest_JNU,-1.1711037298216405
Dest_JST,0.44544299868536413
Dest_KOA,0.6053218151576056
Dest_KTN,-1.0910515183319236
Dest_LAN,-0.5587100326026032
Dest_LAR,0.3433642313333259
Dest_LAS,0.15478231455379712
Dest_LAW,0.9088822376182116
Dest_LAX,0.4197657330577539
Dest_LBB,-0.15648089557513636
Dest_LBE,-0.2829434964831264
Dest_LBF,0.2820753117488822
Dest_LBL,0.23627995561703716
Dest_LCH,0.49251005780253787
Dest_LCK,-0.7255700249157285
Dest_LEX,-0.26404366056596384
Dest_LFT,0.2424606998857933
Dest_LGA,0.38857904465583026
Dest_LGB,0.5209391334591807
Dest_LIH,1.0085604598179843
Dest_LIT,-0.16764208240189346
Dest_LNK,-0.2316680330355557
Dest_LNY,-0.9580496163251069
Dest_LRD,0.5557506745622428
Dest_LSE,-0.598157741781906
Dest_LWB,0.9396912648915555
Dest_LWS,-0.20372056869267668
Dest_LYH,0.06698970720441123
Dest_MAF,-0.05453263795790119
Dest_MBS,-0.47887087962889885
Dest_MCI,-0.3589770630418879
Dest_MCO,0.6391378325895314
Dest_MCW,-0.2984111591648128
Dest_MDT,-0.43728918302707337
Dest_MDW,-0.0377112411721402
Dest_MEI,0.1491205947543055
Dest_MEM,0.015945464952127005
Dest_MFE,0.40048649668386277
Dest_MFR,0.15839543615605742
Dest_MGM,0.4632284303534659
Dest_MHK,-0.4307798228174409
Dest_MHT,-0.29138812415518817
Dest_MIA,0.802485786978363
Dest_MKE,-0.5183122408094875
Dest_MKG,0.4666793360163413
Dest_MKK,-1.1708496864254432
Dest_MLB,0.6835428717038499
Dest_MLI,-0.24826223885582824
Dest_MLU,0.022858699638060608
Dest_MMH,1.87390327585574
Dest_MOB,-0.1171490405879986
Dest_MOT,-0.46050127413090314
Dest_MQT,1.1190487171863102
Dest_MRY,0.3724075774153012
Dest_MSN,-0.8306758143342763
Dest_MSO,-0.2561989437426735
Dest_MSP,-0.5492517100566701
Dest_MSY,0.3389056538456796
Dest_MTJ,-0.2304450835993772
Dest_MYR,0.2784357517869949
Dest_OAJ,0.20589385171919056
Dest_OAK,0.1463162871687656
Dest_OGD,0.0928583029423269
Dest_OGG,0.606071451743892
Dest_OGS,1.114475714906266
Dest_OKC,-0.4040629366457198
Dest_OMA,-0.6468219992957696
Dest_OME,-0.48881949074232994
